"subject" "activity" "variable" "mean"
"16" "STANDING" "mean_body_gyro_z" -0.000389198734615385
"16" "STANDING" "mean_total_acc_x" 1.00284219102564
"16" "STANDING" "mean_total_acc_y" -0.0403638193589744
"16" "STANDING" "mean_total_acc_z" -0.168104007948718
"16" "LAYING" "mean_body_acc_x" -0.004696320884
"16" "LAYING" "mean_body_acc_y" -0.00194653507428571
"16" "LAYING" "mean_body_acc_z" 0.00107351946285714
"16" "LAYING" "mean_body_gyro_x" 0.0202805676028571
"16" "LAYING" "mean_body_gyro_y" -0.03267630723
"16" "LAYING" "mean_body_gyro_z" 0.00908981842714286
"16" "LAYING" "mean_total_acc_x" 0.190287881
"16" "LAYING" "mean_total_acc_y" -0.00286708714285714
"16" "LAYING" "mean_total_acc_z" 0.871403771428571
"17" "WALKING" "mean_body_acc_x" -0.0194026326557377
"17" "WALKING" "mean_body_acc_y" 0.0258045690163934
"17" "WALKING" "mean_body_acc_z" -0.0146168649
"17" "WALKING" "mean_body_gyro_x" 0.0424133195622951
"17" "WALKING" "mean_body_gyro_y" 0.0389970664590164
"17" "WALKING" "mean_body_gyro_z" 0.00638270421311476
"17" "WALKING" "mean_total_acc_x" 0.972757413114754
"17" "WALKING" "mean_total_acc_y" -0.136319253114754
"17" "WALKING" "mean_total_acc_z" -0.204771436344262
"17" "WALKING_UPSTAIRS" "mean_body_acc_x" 0.0108061382916667
"17" "WALKING_UPSTAIRS" "mean_body_acc_y" -0.0136523815625
"17" "WALKING_UPSTAIRS" "mean_body_acc_z" -0.0195518994166667
"17" "WALKING_UPSTAIRS" "mean_body_gyro_x" 0.132360060333333
"17" "WALKING_UPSTAIRS" "mean_body_gyro_y" 0.0359614695208333
"17" "WALKING_UPSTAIRS" "mean_body_gyro_z" -0.088380849375
"17" "WALKING_UPSTAIRS" "mean_total_acc_x" 0.956406516666667
"17" "WALKING_UPSTAIRS" "mean_total_acc_y" -0.270305619375
"17" "WALKING_UPSTAIRS" "mean_total_acc_z" -0.308544445416667
"17" "WALKING_DOWNSTAIRS" "mean_body_acc_x" -0.0453123352173913
"17" "WALKING_DOWNSTAIRS" "mean_body_acc_y" 0.0178267220434783
"17" "WALKING_DOWNSTAIRS" "mean_body_acc_z" 0.0147896569565217
"17" "WALKING_DOWNSTAIRS" "mean_body_gyro_x" 0.190557700217391
"17" "WALKING_DOWNSTAIRS" "mean_body_gyro_y" 0.0203734166956522
"17" "WALKING_DOWNSTAIRS" "mean_body_gyro_z" -0.0211906466630435
"17" "WALKING_DOWNSTAIRS" "mean_total_acc_x" 0.944924569565217
"17" "WALKING_DOWNSTAIRS" "mean_total_acc_y" -0.11616035973913
"17" "WALKING_DOWNSTAIRS" "mean_total_acc_z" -0.161111825543478
"17" "SITTING" "mean_body_acc_x" 0.00052665931765625
"17" "SITTING" "mean_body_acc_y" 0.0055202981546875
"17" "SITTING" "mean_body_acc_z" -0.0026927267296875
"17" "SITTING" "mean_body_gyro_x" -0.0241851179171875
"17" "SITTING" "mean_body_gyro_y" 0.0052853182203125
"17" "SITTING" "mean_body_gyro_z" -0.00590147964375
"17" "SITTING" "mean_total_acc_x" 1.00398629375
"17" "SITTING" "mean_total_acc_y" 0.016368347609375
"17" "SITTING" "mean_total_acc_z" -0.13789905521875
"17" "STANDING" "mean_body_acc_x" 0.00230186370179487
"17" "STANDING" "mean_body_acc_y" 0.00428671647948718
"17" "STANDING" "mean_body_acc_z" 0.00190110861179487
"17" "STANDING" "mean_body_gyro_x" 0.0108304269769359
"17" "STANDING" "mean_body_gyro_y" -0.00194378575384615
"17" "STANDING" "mean_body_gyro_z" 0.000713347143589744
"17" "STANDING" "mean_total_acc_x" 0.97580405
"17" "STANDING" "mean_total_acc_y" -0.238078596153846
"17" "STANDING" "mean_total_acc_z" -0.203923741410256
"17" "LAYING" "mean_body_acc_x" -0.00440148356338028
"17" "LAYING" "mean_body_acc_y" 0.00496517471830986
"17" "LAYING" "mean_body_acc_z" -0.000573728269014085
"17" "LAYING" "mean_body_gyro_x" 0.0116603644249296
"17" "LAYING" "mean_body_gyro_y" -0.0248290893060423
"17" "LAYING" "mean_body_gyro_z" 0.0219030159394366
"17" "LAYING" "mean_total_acc_x" 0.193358046478873
"17" "LAYING" "mean_total_acc_y" 0.677452456338028
"17" "LAYING" "mean_total_acc_z" 0.705340222535211
"18" "WALKING" "mean_body_acc_x" -0.0140533816071429
"18" "WALKING" "mean_body_acc_y" -0.0136866982142857
"18" "WALKING" "mean_body_acc_z" 0.00451166116071429
"18" "WALKING" "mean_body_gyro_x" 0.0134051664285714
"18" "WALKING" "mean_body_gyro_y" 0.0308668459642857
"18" "WALKING" "mean_body_gyro_z" 0.0284101448214286
"18" "WALKING" "mean_total_acc_x" 0.975107639285714
"18" "WALKING" "mean_total_acc_y" -0.249490954821429
"18" "WALKING" "mean_total_acc_z" -0.0620197195535714
"18" "WALKING_UPSTAIRS" "mean_body_acc_x" 0.0122953302586207
"18" "WALKING_UPSTAIRS" "mean_body_acc_y" -0.0057653179137931
"18" "WALKING_UPSTAIRS" "mean_body_acc_z" -0.024582715137931
"18" "WALKING_UPSTAIRS" "mean_body_gyro_x" -0.081113899
"18" "WALKING_UPSTAIRS" "mean_body_gyro_y" 0.0542784428275862
"18" "WALKING_UPSTAIRS" "mean_body_gyro_z" 0.0121159143103448
"18" "WALKING_UPSTAIRS" "mean_total_acc_x" 0.974234265517241
"18" "WALKING_UPSTAIRS" "mean_total_acc_y" -0.301196902413793
"18" "WALKING_UPSTAIRS" "mean_total_acc_z" -0.128486791965517
"18" "WALKING_DOWNSTAIRS" "mean_body_acc_x" -0.0815608788909091
"18" "WALKING_DOWNSTAIRS" "mean_body_acc_y" 0.0400656304363636
"18" "WALKING_DOWNSTAIRS" "mean_body_acc_z" 0.000429430018181817
"18" "WALKING_DOWNSTAIRS" "mean_body_gyro_x" -0.0465975328909091
"18" "WALKING_DOWNSTAIRS" "mean_body_gyro_y" 0.106932130054545
"18" "WALKING_DOWNSTAIRS" "mean_body_gyro_z" 0.0827730587818182
"18" "WALKING_DOWNSTAIRS" "mean_total_acc_x" 0.911030783636364
"18" "WALKING_DOWNSTAIRS" "mean_total_acc_y" -0.171943844618182
"18" "WALKING_DOWNSTAIRS" "mean_total_acc_z" -0.0559346024727273
"18" "SITTING" "mean_body_acc_x" -0.00129499476
"18" "SITTING" "mean_body_acc_y" 0.00554845399298246
"18" "SITTING" "mean_body_acc_z" -0.00355142287017544
"18" "SITTING" "mean_body_gyro_x" -0.0139636511652632
"18" "SITTING" "mean_body_gyro_y" -0.00107709434385965
"18" "SITTING" "mean_body_gyro_z" -0.00214473672894737
"18" "SITTING" "mean_total_acc_x" 0.978379136842105
"18" "SITTING" "mean_total_acc_y" 0.148801192105263
"18" "SITTING" "mean_total_acc_z" 0.153418215438596
"18" "STANDING" "mean_body_acc_x" 0.00108355715082192
"18" "STANDING" "mean_body_acc_y" 0.0014643568739726
"18" "STANDING" "mean_body_acc_z" 0.00220167080123288
"18" "STANDING" "mean_body_gyro_x" 9.61757082191781e-05
"18" "STANDING" "mean_body_gyro_y" -0.000600258505479452
"18" "STANDING" "mean_body_gyro_z" 0.000330982599315068
"18" "STANDING" "mean_total_acc_x" 1.00602851780822
"18" "STANDING" "mean_total_acc_y" -0.185719187671233
"18" "STANDING" "mean_total_acc_z" -0.0520897975342466
"18" "LAYING" "mean_body_acc_x" 0.00133605728461538
"18" "LAYING" "mean_body_acc_y" -0.000535140833076923
"18" "LAYING" "mean_body_acc_z" 0.000898537171692308
"18" "LAYING" "mean_body_gyro_x" 0.00705953697492308
"18" "LAYING" "mean_body_gyro_y" -0.00799628695553846
"18" "LAYING" "mean_body_gyro_z" 0.0127518284235385
"18" "LAYING" "mean_total_acc_x" 0.180243201538462
"18" "LAYING" "mean_total_acc_y" 0.737144941538462
"18" "LAYING" "mean_total_acc_z" 0.59046122
"19" "WALKING" "mean_body_acc_x" 0.00863122836538461
"19" "WALKING" "mean_body_acc_y" 0.00362492880769231
"19" "WALKING" "mean_body_acc_z" -0.00571293638461538
"19" "WALKING" "mean_body_gyro_x" 0.00723313248076923
"19" "WALKING" "mean_body_gyro_y" -0.0543801548461538
"19" "WALKING" "mean_body_gyro_z" 0.0183487339807692
"19" "WALKING" "mean_total_acc_x" 1.00670859807692
"19" "WALKING" "mean_total_acc_y" -0.201968892692308
"19" "WALKING" "mean_total_acc_z" -0.0958588737115385
"19" "WALKING_UPSTAIRS" "mean_body_acc_x" 0.022765107575
"19" "WALKING_UPSTAIRS" "mean_body_acc_y" -0.02951709475
"19" "WALKING_UPSTAIRS" "mean_body_acc_z" -0.0122271456725
"19" "WALKING_UPSTAIRS" "mean_body_gyro_x" 0.044245004
"19" "WALKING_UPSTAIRS" "mean_body_gyro_y" -0.0258827625
"19" "WALKING_UPSTAIRS" "mean_body_gyro_z" -0.0327154435
"19" "WALKING_UPSTAIRS" "mean_total_acc_x" 0.9565286625
"19" "WALKING_UPSTAIRS" "mean_total_acc_y" -0.3827109195
"19" "WALKING_UPSTAIRS" "mean_total_acc_z" -0.216709368425
"19" "WALKING_DOWNSTAIRS" "mean_body_acc_x" -0.0480788927230769
"19" "WALKING_DOWNSTAIRS" "mean_body_acc_y" 0.0294198820512821
"19" "WALKING_DOWNSTAIRS" "mean_body_acc_z" 0.0281531738205128
"19" "WALKING_DOWNSTAIRS" "mean_body_gyro_x" -0.45309528924359
"19" "WALKING_DOWNSTAIRS" "mean_body_gyro_y" -0.0337836950410256
"19" "WALKING_DOWNSTAIRS" "mean_body_gyro_z" -0.00452717384615384
"19" "WALKING_DOWNSTAIRS" "mean_total_acc_x" 0.9158002
"19" "WALKING_DOWNSTAIRS" "mean_total_acc_y" -0.171774923692308
"19" "WALKING_DOWNSTAIRS" "mean_total_acc_z" -0.0964532976923077
"19" "SITTING" "mean_body_acc_x" -0.000811999063013699
"19" "SITTING" "mean_body_acc_y" 0.000485782438246575
"19" "SITTING" "mean_body_acc_z" -0.00121266650589041
"19" "SITTING" "mean_body_gyro_x" 0.0122255956739726
"19" "SITTING" "mean_body_gyro_y" 0.0174288751945205
"19" "SITTING" "mean_body_gyro_z" 0.0120322657219178
"19" "SITTING" "mean_total_acc_x" 0.746813028767123
"19" "SITTING" "mean_total_acc_y" 0.379505624657534
"19" "SITTING" "mean_total_acc_z" 0.474471075342466
"19" "STANDING" "mean_body_acc_x" -0.000111231667506849
"19" "STANDING" "mean_body_acc_y" 0.000700688430136986
"19" "STANDING" "mean_body_acc_z" -0.0025059520360274
"19" "STANDING" "mean_body_gyro_x" 0.00485218663013699
"19" "STANDING" "mean_body_gyro_y" 0.00902504817808219
"19" "STANDING" "mean_body_gyro_z" -0.00871860380958904
"19" "STANDING" "mean_total_acc_x" 1.00236784520548
"19" "STANDING" "mean_total_acc_y" -0.204182219178082
"19" "STANDING" "mean_total_acc_z" 0.122857698630137
"19" "LAYING" "mean_body_acc_x" -0.00424787673144578
"19" "LAYING" "mean_body_acc_y" 0.000768336541204819
"19" "LAYING" "mean_body_acc_z" -0.000296414405542169
"19" "LAYING" "mean_body_gyro_x" -0.00910494626590361
"19" "LAYING" "mean_body_gyro_y" -0.0206796046048193
"19" "LAYING" "mean_body_gyro_z" 0.018220381213253
"19" "LAYING" "mean_total_acc_x" -0.145929041653012
"19" "LAYING" "mean_total_acc_y" 0.743564121686747
"19" "LAYING" "mean_total_acc_z" 0.670334520481928
"2" "WALKING" "mean_body_acc_x" 0.0160380751864407
"2" "WALKING" "mean_body_acc_y" -0.0128860033559322
"2" "WALKING" "mean_body_acc_z" 0.00782816445762712
"2" "WALKING" "mean_body_gyro_x" -0.0917045573559322
"2" "WALKING" "mean_body_gyro_y" 0.0838385140169492
"2" "WALKING" "mean_body_gyro_z" -0.00473262284745763
"2" "WALKING" "mean_total_acc_x" 0.997178457627119
"2" "WALKING" "mean_total_acc_y" -0.340861619830508
"2" "WALKING" "mean_total_acc_z" 0.0852064603559322
"2" "WALKING_UPSTAIRS" "mean_body_acc_x" -0.003837691875
"2" "WALKING_UPSTAIRS" "mean_body_acc_y" -0.00662080254166667
"2" "WALKING_UPSTAIRS" "mean_body_acc_z" -0.0645029562083333
"2" "WALKING_UPSTAIRS" "mean_body_gyro_x" 0.102911038895833
"2" "WALKING_UPSTAIRS" "mean_body_gyro_y" 0.180568502520833
"2" "WALKING_UPSTAIRS" "mean_body_gyro_z" 0.195139590416667
"2" "WALKING_UPSTAIRS" "mean_total_acc_x" 0.898126420833333
"2" "WALKING_UPSTAIRS" "mean_total_acc_y" -0.400996121041667
"2" "WALKING_UPSTAIRS" "mean_total_acc_z" -0.239135979083333
"2" "WALKING_DOWNSTAIRS" "mean_body_acc_x" -0.0395567138297872
"2" "WALKING_DOWNSTAIRS" "mean_body_acc_y" 0.0174086295106383
"2" "WALKING_DOWNSTAIRS" "mean_body_acc_z" -0.0100636705319149
"2" "WALKING_DOWNSTAIRS" "mean_body_gyro_x" -0.177574096595745
"2" "WALKING_DOWNSTAIRS" "mean_body_gyro_y" -0.0162758921276596
"2" "WALKING_DOWNSTAIRS" "mean_body_gyro_z" 0.0205459865021277
"2" "WALKING_DOWNSTAIRS" "mean_total_acc_x" 0.9084192
"2" "WALKING_DOWNSTAIRS" "mean_total_acc_y" -0.291308679212766
"2" "WALKING_DOWNSTAIRS" "mean_total_acc_z" -0.0549824203617021
"2" "SITTING" "mean_body_acc_x" 0.00539671204954348
"2" "SITTING" "mean_body_acc_y" 0.000619850846804349
"2" "SITTING" "mean_body_acc_z" -0.0054791043173913
"2" "SITTING" "mean_body_gyro_x" -0.0298297051065217
"2" "SITTING" "mean_body_gyro_y" 0.00491840874347826
"2" "SITTING" "mean_body_gyro_z" -0.0352881267247826
"2" "SITTING" "mean_total_acc_x" 1.00144047608696
"2" "SITTING" "mean_total_acc_y" -0.0842534217826087
"2" "SITTING" "mean_total_acc_z" 0.188035904347826
"2" "STANDING" "mean_body_acc_x" 0.000898836777777778
"2" "STANDING" "mean_body_acc_y" -0.00027886842037037
"2" "STANDING" "mean_body_acc_z" 0.00585466471703704
"2" "STANDING" "mean_body_gyro_x" 0.0116561005055556
"2" "STANDING" "mean_body_gyro_y" 0.00676610477592593
"2" "STANDING" "mean_body_gyro_z" 0.000350923253703704
"2" "STANDING" "mean_total_acc_x" 0.970235890740741
"2" "STANDING" "mean_total_acc_y" -0.353024975925926
"2" "STANDING" "mean_total_acc_z" 0.118639367037037
"2" "LAYING" "mean_body_acc_x" -0.00976731646666667
"2" "LAYING" "mean_body_acc_y" -0.00221490100958333
"2" "LAYING" "mean_body_acc_z" 0.00166079207491667
"2" "LAYING" "mean_body_gyro_x" 0.0177494937135417
"2" "LAYING" "mean_body_gyro_y" -0.0291456208208333
"2" "LAYING" "mean_body_gyro_z" 0.0489002066666667
"2" "LAYING" "mean_total_acc_x" -0.0272085174375
"2" "LAYING" "mean_total_acc_y" 0.76727656875
"2" "LAYING" "mean_total_acc_z" 0.631166860416667
"20" "WALKING" "mean_body_acc_x" -0.00790746895686275
"20" "WALKING" "mean_body_acc_y" 0.0295033666862745
"20" "WALKING" "mean_body_acc_z" -0.00778409235294118
"20" "WALKING" "mean_body_gyro_x" -0.0355356141176471
"20" "WALKING" "mean_body_gyro_y" 0.0364901489019608
"20" "WALKING" "mean_body_gyro_z" 0.00282312411764706
"20" "WALKING" "mean_total_acc_x" 0.965782633333333
"20" "WALKING" "mean_total_acc_y" -0.293388195509804
"20" "WALKING" "mean_total_acc_z" -0.0446224094509804
"20" "WALKING_UPSTAIRS" "mean_body_acc_x" 0.0292707082352941
"20" "WALKING_UPSTAIRS" "mean_body_acc_y" -0.0156250910588235
"20" "WALKING_UPSTAIRS" "mean_body_acc_z" -0.0339067711686274
"20" "WALKING_UPSTAIRS" "mean_body_gyro_x" 0.239782287843137
"20" "WALKING_UPSTAIRS" "mean_body_gyro_y" -0.134704690078431
"20" "WALKING_UPSTAIRS" "mean_body_gyro_z" -0.0222885378431373
"20" "WALKING_UPSTAIRS" "mean_total_acc_x" 0.923780254901961
"20" "WALKING_UPSTAIRS" "mean_total_acc_y" -0.465603382352941
"20" "WALKING_UPSTAIRS" "mean_total_acc_z" -0.162324575019608
"20" "WALKING_DOWNSTAIRS" "mean_body_acc_x" 0.00980830046666667
"20" "WALKING_DOWNSTAIRS" "mean_body_acc_y" -0.0594410406673333
"20" "WALKING_DOWNSTAIRS" "mean_body_acc_z" -0.0267492752888889
"20" "WALKING_DOWNSTAIRS" "mean_body_gyro_x" -0.170452412644444
"20" "WALKING_DOWNSTAIRS" "mean_body_gyro_y" -0.0466009786666667
"20" "WALKING_DOWNSTAIRS" "mean_body_gyro_z" -0.0819419384444444
"20" "WALKING_DOWNSTAIRS" "mean_total_acc_x" 0.99086408
"20" "WALKING_DOWNSTAIRS" "mean_total_acc_y" -0.333257258444444
"20" "WALKING_DOWNSTAIRS" "mean_total_acc_z" -0.0590504841555556
"20" "SITTING" "mean_body_acc_x" 0.00199592654866667
"20" "SITTING" "mean_body_acc_y" 0.00785499562424243
"20" "SITTING" "mean_body_acc_z" -0.000510413458484848
"20" "SITTING" "mean_body_gyro_x" -0.0143253039712121
"20" "SITTING" "mean_body_gyro_y" 0.000632069436060606
"20" "SITTING" "mean_body_gyro_z" -0.0223076181034848
"20" "SITTING" "mean_total_acc_x" 0.98963553030303
"20" "SITTING" "mean_total_acc_y" 0.0940660708333333
"20" "SITTING" "mean_total_acc_z" 0.144964906818182
"20" "STANDING" "mean_body_acc_x" -0.00205231110547945
"20" "STANDING" "mean_body_acc_y" 0.00239535080821918
"20" "STANDING" "mean_body_acc_z" 0.00702647531369863
"20" "STANDING" "mean_body_gyro_x" 0.0158662716369863
"20" "STANDING" "mean_body_gyro_y" 0.022693754230137
"20" "STANDING" "mean_body_gyro_z" -0.00175379156849315
"20" "STANDING" "mean_total_acc_x" 0.977861936986301
"20" "STANDING" "mean_total_acc_y" -0.284351981232877
"20" "STANDING" "mean_total_acc_z" 0.0663357508630137
"20" "LAYING" "mean_body_acc_x" -0.023926574555
"20" "LAYING" "mean_body_acc_y" 0.0104854506558824
"20" "LAYING" "mean_body_acc_z" 0.00100294546323529
"20" "LAYING" "mean_body_gyro_x" 0.00419574857852941
"20" "LAYING" "mean_body_gyro_y" -0.0115007035485294
"20" "LAYING" "mean_body_gyro_z" 0.0262553557264706
"20" "LAYING" "mean_total_acc_x" -0.00156751727941177
"20" "LAYING" "mean_total_acc_y" 0.885451832352941
"20" "LAYING" "mean_total_acc_z" 0.461356033823529
"21" "WALKING" "mean_body_acc_x" 0.0108471391942308
"21" "WALKING" "mean_body_acc_y" 0.000476561173076923
"21" "WALKING" "mean_body_acc_z" 0.0388730971173077
"21" "WALKING" "mean_body_gyro_x" -0.0652113963076923
"21" "WALKING" "mean_body_gyro_y" -0.0261052105769231
"21" "WALKING" "mean_body_gyro_z" -0.00880989911538461
"21" "WALKING" "mean_total_acc_x" 0.956278951923077
"21" "WALKING" "mean_total_acc_y" -0.351588170576923
"21" "WALKING" "mean_total_acc_z" -0.185951586576923
"21" "WALKING_UPSTAIRS" "mean_body_acc_x" 0.0148306768510638
"21" "WALKING_UPSTAIRS" "mean_body_acc_y" 0.0293181721276596
"21" "WALKING_UPSTAIRS" "mean_body_acc_z" -0.0101615560638298
"21" "WALKING_UPSTAIRS" "mean_body_gyro_x" 0.171367294468085
"21" "WALKING_UPSTAIRS" "mean_body_gyro_y" -0.0870883234042553
"21" "WALKING_UPSTAIRS" "mean_body_gyro_z" -0.0384247433617021
"21" "WALKING_UPSTAIRS" "mean_total_acc_x" 0.908625638297872
"21" "WALKING_UPSTAIRS" "mean_total_acc_y" -0.378867141702128
"21" "WALKING_UPSTAIRS" "mean_total_acc_z" -0.314496802978723
"21" "WALKING_DOWNSTAIRS" "mean_body_acc_x" -0.0706617817777778
"21" "WALKING_DOWNSTAIRS" "mean_body_acc_y" 0.0528269827333333
"21" "WALKING_DOWNSTAIRS" "mean_body_acc_z" 0.0219676805111111
"21" "WALKING_DOWNSTAIRS" "mean_body_gyro_x" -0.192069477
"21" "WALKING_DOWNSTAIRS" "mean_body_gyro_y" 0.127509200888889
"21" "WALKING_DOWNSTAIRS" "mean_body_gyro_z" 0.0676656482222222
"21" "WALKING_DOWNSTAIRS" "mean_total_acc_x" 0.875565588888889
"21" "WALKING_DOWNSTAIRS" "mean_total_acc_y" -0.292654539111111
"21" "WALKING_DOWNSTAIRS" "mean_total_acc_z" -0.179197301555556
"21" "SITTING" "mean_body_acc_x" 0.000939099632
"21" "SITTING" "mean_body_acc_y" -0.000287253625529412
"21" "SITTING" "mean_body_acc_z" 0.000192504650117647
"21" "SITTING" "mean_body_gyro_x" 0.0139450342389412
"21" "SITTING" "mean_body_gyro_y" -0.00148915306
"21" "SITTING" "mean_body_gyro_z" -0.00456970281294118
"21" "SITTING" "mean_total_acc_x" 1.00107986705882
"21" "SITTING" "mean_total_acc_y" 0.0378748565647059
"21" "SITTING" "mean_total_acc_z" -0.0614566982352941
"21" "STANDING" "mean_body_acc_x" 0.000323419992022472
"21" "STANDING" "mean_body_acc_y" 0.00110318394797753
"21" "STANDING" "mean_body_acc_z" 0.00243208314831461
"21" "STANDING" "mean_body_gyro_x" 0.0204755672831461
"21" "STANDING" "mean_body_gyro_y" 0.000585377267415731
"21" "STANDING" "mean_body_gyro_z" -0.00483935772280899
"21" "STANDING" "mean_total_acc_x" 0.958582871910112
"21" "STANDING" "mean_total_acc_y" -0.328233707865169
"21" "STANDING" "mean_total_acc_z" -0.20916227752809
"21" "LAYING" "mean_body_acc_x" -0.0113758495422222
"21" "LAYING" "mean_body_acc_y" -0.000458158010111111
"21" "LAYING" "mean_body_acc_z" 0.0122623963666667
"21" "LAYING" "mean_body_gyro_x" -0.00705521268222222
"21" "LAYING" "mean_body_gyro_y" -0.0316169078222222
"21" "LAYING" "mean_body_gyro_z" 0.0149537796925556
"21" "LAYING" "mean_total_acc_x" 0.210142266
"21" "LAYING" "mean_total_acc_y" 0.618409127777778
"21" "LAYING" "mean_total_acc_z" 0.771078885555556
"22" "WALKING" "mean_body_acc_x" 0.0273544773913044
"22" "WALKING" "mean_body_acc_y" -0.0259461877173913
"22" "WALKING" "mean_body_acc_z" -0.0100380282391304
"22" "WALKING" "mean_body_gyro_x" 0.0885152309565217
"22" "WALKING" "mean_body_gyro_y" -0.041810892826087
"22" "WALKING" "mean_body_gyro_z" 0.0129670024478261
"22" "WALKING" "mean_total_acc_x" 1.02474069565217
"22" "WALKING" "mean_total_acc_y" -0.268129347265217
"22" "WALKING" "mean_total_acc_z" 0.00477743445652174
"22" "WALKING_UPSTAIRS" "mean_body_acc_x" 0.005563055
"22" "WALKING_UPSTAIRS" "mean_body_acc_y" -0.058833525547619
"22" "WALKING_UPSTAIRS" "mean_body_acc_z" 0.0144506524285714
"22" "WALKING_UPSTAIRS" "mean_body_gyro_x" 0.277060476642857
"22" "WALKING_UPSTAIRS" "mean_body_gyro_y" -0.0847083602380952
"22" "WALKING_UPSTAIRS" "mean_body_gyro_z" -0.00277936880952381
"22" "WALKING_UPSTAIRS" "mean_total_acc_x" 0.975551316666667
"22" "WALKING_UPSTAIRS" "mean_total_acc_y" -0.367265938809524
"22" "WALKING_UPSTAIRS" "mean_total_acc_z" -0.0835767436904762
"22" "WALKING_DOWNSTAIRS" "mean_body_acc_x" -0.0385017361111111
"22" "WALKING_DOWNSTAIRS" "mean_body_acc_y" -0.00789471194444444
"22" "WALKING_DOWNSTAIRS" "mean_body_acc_z" -0.0323031325555556
"22" "WALKING_DOWNSTAIRS" "mean_body_gyro_x" -0.0737073366666667
"22" "WALKING_DOWNSTAIRS" "mean_body_gyro_y" 0.0443606836388889
"22" "WALKING_DOWNSTAIRS" "mean_body_gyro_z" -0.00512872222222223
"22" "WALKING_DOWNSTAIRS" "mean_total_acc_x" 0.950552888888889
"22" "WALKING_DOWNSTAIRS" "mean_total_acc_y" -0.215324073361111
"22" "WALKING_DOWNSTAIRS" "mean_total_acc_z" -0.00409511738888889
"22" "SITTING" "mean_body_acc_x" -0.00731019063548387
"22" "SITTING" "mean_body_acc_y" 0.012194945616129
"22" "SITTING" "mean_body_acc_z" 0.00853926549
"22" "SITTING" "mean_body_gyro_x" -0.0109726061274194
"22" "SITTING" "mean_body_gyro_y" 0.01114425125
"22" "SITTING" "mean_body_gyro_z" -0.0164540735935484
"22" "SITTING" "mean_total_acc_x" 0.924623948387097
"22" "SITTING" "mean_total_acc_y" 0.22899435016129
"22" "SITTING" "mean_total_acc_z" 0.307460775645161
"22" "STANDING" "mean_body_acc_x" 0.00211680242698413
"22" "STANDING" "mean_body_acc_y" -0.00049832180031746
"22" "STANDING" "mean_body_acc_z" 0.0025212577047619
"22" "STANDING" "mean_body_gyro_x" -0.0195295170539683
"22" "STANDING" "mean_body_gyro_y" -0.0023213609968254
"22" "STANDING" "mean_body_gyro_z" -0.0154212063746032
"22" "STANDING" "mean_total_acc_x" 1.01186885079365
"22" "STANDING" "mean_total_acc_y" -0.209290417460317
"22" "STANDING" "mean_total_acc_z" 0.0268389216190476
"22" "LAYING" "mean_body_acc_x" 3.59376576388888e-05
"22" "LAYING" "mean_body_acc_y" 0.00547248258055556
"22" "LAYING" "mean_body_acc_z" 0.00381414506763889
"22" "LAYING" "mean_body_gyro_x" 0.0122691671361111
"22" "LAYING" "mean_body_gyro_y" -0.00872382149583333
"22" "LAYING" "mean_body_gyro_z" 0.0458874727054167
"22" "LAYING" "mean_total_acc_x" 0.0419933173194444
"22" "LAYING" "mean_total_acc_y" 0.6484235125
"22" "LAYING" "mean_total_acc_z" 0.755111038888889
"23" "WALKING" "mean_body_acc_x" -0.0303602160169492
"23" "WALKING" "mean_body_acc_y" -0.00178330406779661
"23" "WALKING" "mean_body_acc_z" 0.0198260316949153
"23" "WALKING" "mean_body_gyro_x" 0.0204262125932203
"23" "WALKING" "mean_body_gyro_y" -0.0230448648305085
"23" "WALKING" "mean_body_gyro_z" -0.00972202949152542
"23" "WALKING" "mean_total_acc_x" 0.971040550847458
"23" "WALKING" "mean_total_acc_y" -0.144393627935593
"23" "WALKING" "mean_total_acc_z" -0.140829963983051
"23" "WALKING_UPSTAIRS" "mean_body_acc_x" 0.00678431784313726
"23" "WALKING_UPSTAIRS" "mean_body_acc_y" -0.0760236198235294
"23" "WALKING_UPSTAIRS" "mean_body_acc_z" -0.0119537838627451
"23" "WALKING_UPSTAIRS" "mean_body_gyro_x" 0.242403635352941
"23" "WALKING_UPSTAIRS" "mean_body_gyro_y" -0.101975890803922
"23" "WALKING_UPSTAIRS" "mean_body_gyro_z" 0.073237612745098
"23" "WALKING_UPSTAIRS" "mean_total_acc_x" 0.945378111764706
"23" "WALKING_UPSTAIRS" "mean_total_acc_y" -0.261992710784314
"23" "WALKING_UPSTAIRS" "mean_total_acc_z" -0.357625974392157
"23" "WALKING_DOWNSTAIRS" "mean_body_acc_x" 0.0838571515185185
"23" "WALKING_DOWNSTAIRS" "mean_body_acc_y" -0.120757645388889
"23" "WALKING_DOWNSTAIRS" "mean_body_acc_z" -0.00764583353703704
"23" "WALKING_DOWNSTAIRS" "mean_body_gyro_x" -0.100340695133333
"23" "WALKING_DOWNSTAIRS" "mean_body_gyro_y" -0.109672954203704
"23" "WALKING_DOWNSTAIRS" "mean_body_gyro_z" 0.051056550537037
"23" "WALKING_DOWNSTAIRS" "mean_total_acc_x" 1.07332968888889
"23" "WALKING_DOWNSTAIRS" "mean_total_acc_y" -0.214538607407407
"23" "WALKING_DOWNSTAIRS" "mean_total_acc_z" -0.175460527403704
"23" "SITTING" "mean_body_acc_x" 0.000131224464705882
"23" "SITTING" "mean_body_acc_y" 0.00125764768255882
